Quizy Movie,https://apps.apple.com/us/app/quizy-movie/id799491833,,,,"Are you a real movie fun? Then it is time to show off!Challenge online with your friends or players all around the world!Invite your friends and make a good show with your movie knowledge...Guess the famous movie names, get the highest score on the Game Center and enjoy the championship!Are you ready to competition?- Over 200 movie- Invite your friends - See your score on the Game Center- Get Game Center Achievements- Friendly and easy to use design
",RIFAT EMIR SONMEZ,49.9 MB,"English, Russian, Turkish",4+,Free,26-Feb-14,https://is2-ssl.mzstatic.com/image/thumb/Purple4/v4/46/b1/55/46b1557a-8caf-60db-8d0e-41f8525a145c/mzl.ocwhixqh.png/230x0w.png,Yes,Games
QuizYard,https://apps.apple.com/us/app/quizyard/id1395834878,5,3,,"About QuizYardWe are the first who arranges online Quiz contest regularly and rewarded mega prizes. If you think you are knowledgeable and confident enough then you are welcome to participate on any of our ongoing quiz contest.To participate in online quiz competition Signup now and WIN attractive prizes!=How it Works? - Sign Up1. Create Your QuizYard Account Using Your Real Information.2. For Verification Enter a phone number, a verification code will be sent to your number.3. Verify the phone number with the code.-Prediction1. This section will have several predictions. Who will win today's match and who will win the title?2. You can make your prediction and See how Good is your observation and analysis.  -Play Quiz1. This is the main section of the quiz.2. There will be Two types of quiz available in this option. Exclusive & Normal Quiz.3. Normal quiz points will be added to the final.4. Exclusive quiz points will be stored separately daily.5. Every day player with highest Exclusive point will get Domestic air ticket(one way).6. The next 10 will get mobile recharge.7. Exclusive points of the rest will be added to the normal points.8. At the end of the tournament, the highest prize will be the Dhaka-Bangkok-Dhaka(Round-Trip) air ticket9. You can see your Rewards And Points From Rewards Section-Leader Board1.There Will be the list of top 500 player According to their daily earned points.2. We will not reduce your points untill you use points for mobile recharge.So the more you play, the more chance you will win leader Board prizes.3. Every day whose exclusive points is highest, he will get air ticket.4. You can play as many times as possible. Use the retry Option to retry.
",ticon,36 MB,English,4+,Free,,https://is4-ssl.mzstatic.com/image/thumb/Purple125/v4/91/6e/ab/916eab85-6097-bffa-fec6-95094736fbf1/AppIcon-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-6.png/230x0w.png,,Games
QUIZZ,https://apps.apple.com/us/app/quizz/id1403463916,,,,"Kiến thức xã hội của bạn ""khủng"" đến mức nào?
Đây chính là cơ hội để bạn thể hiện vốn kiến thức sâu rộng của mình đó!

Kiến thức xã hội của bạn có đủ để giúp bạn thành công?
Kiến thức xã hội là nền tảng rất quan trọng trong công việc và cuộc sống, đây sẽ là dịp để bạn củng cố kiến thức của mình. Vì thế đừng sử dụng công cụ hỗ trợ để có kết quả chính xác nhé!

Bạn nhìn xã hội như thế nào?
Quiz này cho bạn thấy được cách nhìn của mình đối với xã hội xung quanh. Những việc làm rất thường tình hằng ngày nhưng có thể cho thấy quan niệm của bạn về xã hội hiện nay. Từ đó bạn có thể nhìn nhận rõ về bản thân mình hơn để thay đổi hoặc hoặc giữ vững cách nhìn của mình về cuộc sống xung quanh ta.


      more
    
",Tran Hoa,43.8 MB,English,9+,Free,16-Jan-20,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/db/71/c9/db71c9d7-965d-a794-361b-b952ec631bd1/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-85-220.png/230x0w.png,,Games
Quizz !,https://apps.apple.com/us/app/quizz/id1091213133,3,1,,"Avec Quizz, mettez au défi votre culture générale !Retournez sur les bancs de l'école dans une ambiance plus détendue, pour apprendre en vous amusant.Joignez l'utile à l'agréable ! Vous répondrez à une série de questions sur des thèmesvariés, de la géographie au cinéma, en passant par la littérature et l'histoire. Ainsi, rafraîchissezou approfondissez vos connaissances.Fonctionnalités de Quizz :• Apprenez de façon ludique• Répondez à plus de 1800 questions• Mesurez-vous à trois niveaux de difficulté• Découvrez six catégories différentes, et bien d'autres à venir• Visualisez mieux les sujets grâce aux images qui les illustrent• Suivez votre progression grâce à des statistiques détaillées• Comparez vos résultats avec ceux de vos amisPrêt à prouver qui est le meilleur ? Téléchargez gratuitement Quizz !
",Magma Mobile,121.5 MB,"English, Chinese, Danish, Dutch, Finnish, French, German, Greek, Hungarian, Indonesian, Italian, Japanese, Korean, Norwegian Bokmål, Portuguese, Romanian, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese, Turkish",4+,Free,15-Jun-16,https://is1-ssl.mzstatic.com/image/thumb/Purple49/v4/14/53/22/14532212-e4f9-005d-0429-e39d28b969ca/pr_source.png/230x0w.png,,Games
Quizz Animaux SECAS,https://apps.apple.com/us/app/quizz-animaux-secas/id983963411,,,,"Teste tes connaissances sur les animaux avec le Quizz SECAS !

Sauras-tu deviner le nom de chaque animal ?

Pour t'aider tu peux consulter le site de la SECAS sur www.secas.org.

Retrouve tout les animaux du quizz au Parc Zoologique de Paris, à la Ménagerie du Jardin des Plantes et au Parc de la Haute Touche ! Plus d'informations sur www.secas.org

Qui est la SECAS ?
La SECAS est une association qui soutient des actions de préservation des animaux sauvages en voie de disparition en Afrique, en Asie, en Amérique et en Europe.
Elle apporte une aide financière pour les animaux des parcs zoologiques du Muséum National d'Histoire Naturelle.


      more
    
",TEK Preferences,38.7 MB,French,4+,Free,17-Apr-15,https://is3-ssl.mzstatic.com/image/thumb/Purple1/v4/d5/1b/37/d51b37d6-f6cc-74f8-d6d7-20e556b72e71/pr_source.jpg/230x0w.jpg,,Games
Quizz Arena,https://apps.apple.com/us/app/quizz-arena/id1497502253,,,Letquiz&Quizduell,"You‘re warmly-welcomed to be here!Who I Am——Quizz Arena!What To Do——Participate in the most exciting knowledge competition.As you wish,I'd like to introduce this application to you.~Enter the game——Match your competitor online.——1V1 knowledge contest.——Answer the questions as quickly and correctly as possible.——A round only takes a few minutes.~Learn the rules——A season only lasts a week.——Six levels are set.The KING is the highest elo.——According to the results of games to boost your elo.——Only players who win the title of KING can be rewarded.——Share your accomplishments with your friends via SNS.Now, the greatest brainstorming is about to happen in this arena.Deversity of questions and bonus are looking forward to your arrival!Rules of the Game: This competition is a 1: 1 knowledge competition. There are five questions in a round. A week is a season. We set six levels, of which the King is the highest level. Only the person who gets the king can win the reward. At the end of a season, those who become King share the reward. The specific amount depends on the number of victories. These rules always apply to users.Apple is not a sponsor.
",Rahman Khairulzaman,48.2 MB,English,17+,Free,9-Mar-20,https://is5-ssl.mzstatic.com/image/thumb/Purple124/v4/3f/17/4b/3f174b09-d985-daa1-65e5-ba3e01512851/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-85-220.png/230x0w.png,,Games
Quizz France: Départements,https://apps.apple.com/us/app/quizz-france-d%C3%A9partements/id1177937064,,,,"Quiz France: Départements est un jeux type quizz pour tester vos connaissances des départements et des préfectures français! Fini le par cœur ennuyant, apprenez facilement en vous amusant! Ce jeux ludique et captivant vous aidera à impressionner vos amis avec vos connaissances des départements ou des préfectures!
",ouamassi brahim,18.5 MB,English,4+,Free,19-Jun-17,https://is3-ssl.mzstatic.com/image/thumb/Purple127/v4/75/f5/a0/75f5a070-1739-37f7-dcd4-a7963e9ecc70/mzl.neamxcim.png/230x0w.png,,Entertainment
Quizz Master,https://apps.apple.com/us/app/quizz-master/id1519692585,5,1,Best of Quiz is here...,"Quizz Master is the perfect quiz game for having fun and learning new things at the same time!  Download it now for your iPhone and enjoy while improving your general knowledge.  No matter if you’re alone, with friends or family, you’ll get so much FUN that you won’t stop playing this game! Test your knowledge with countless interesting quiz questions from 5 varied categories.

Quiz categories
1. Guess The Capitals
2. General Knowledge
3. Science Quest
4. Brain Teasers
5. Sports Quiz




      more
    
",TheWonderApp International,43 MB,English,4+,Free,23-Jul-20,https://is3-ssl.mzstatic.com/image/thumb/Purple124/v4/63/3c/7c/633c7c97-9e9f-7d82-e49a-3c2c2311a4ec/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,,Education
Quizz vin,https://apps.apple.com/us/app/quizz-vin/id992097967,,,,"Avec ce quizz spécialisé sur le vin français, testez vos connaissances et améliorez votre savoir sur le vin. Ce quizz composé de 15 questions dans des thèmes bien spécifiques, vous permettra de devenir incollable pendant les dégustations de vins. Châteauneuf-du-pape, Gevrey-chambertin, Saint Joseph, Côte-rôtie, Bordeaux... les grands vins et leurs cépages n'auront plus de secret pour vous.L'application est aussi disponible en Anglais.De nouveaux quizz sont prévus dans les prochains mois.
",Nymphea Studio,3.1 MB,"English, German",17+,Free,27-May-15,https://is5-ssl.mzstatic.com/image/thumb/Purple1/v4/18/6b/5f/186b5f6a-f3ab-2065-c91d-1cf43fe9210f/pr_source.png/230x0w.png,,Entertainment
Quizza: Trivia games,https://apps.apple.com/us/app/quizza-trivia-games/id1451052914,,,Get smarter with Quizza,"Quizza is not just a quiz, but a great adventure with a fascinating story. Immerse yourself in the world of tricky questions and answers that will cover you with your head! Guess words, work on your own progress, check your erudition!Quiza is a challenge to oneself and a cool way to stretch your brains when you need to “kill time”. Have fun and pump your IQ at the same time!To make it even more interesting and enjoyable to play, we conducted a complete redesign. Now this is a quiz with linear progress, where the main task of the player is to move forward in the story and open new locations with complicating tasks. The game has become more colorful, larger and even cooler!Main features:- intellectual rest- way on a magic map with picturesque islands- hundreds of questions on various topics- cool support team: Elk, Walrus and Chipmunk- new knowledge that you gain during the gameA bit about the rules:- Move on the plot and open places on the map- Get points for every correct answer- The number of points depends on the speed of response- Pass the game - increase erudition!We are waiting for you in the game!
",Rosburn Holdings Limited,357.3 MB,"English, Russian",4+,Free,27-Jul-20,https://is5-ssl.mzstatic.com/image/thumb/Purple114/v4/20/ff/a9/20ffa9ce-e717-a37b-d9e9-d6842c2e1c9d/AppIcon-1x_U007emarketing-0-7-0-85-220.png/230x0w.png,Yes,Games
